level,title,sha256,md5,max_score,rateave,hardrec,difficulty
★6,FRANTIC☆ARCADE [otogamER],0fe591c7351eb53ce491dbffd4e6a72c78a8b7af849cd9c6743604d305dba6c7,b34c6c3d5616e64a352f5c95ebc5b1f9,4782,99.1426,8.99,2
★6,G.N. [N],30de37df86de5264ab9bb172445976a1f9f770d3d27a6b7035477febd6becc3c,35f74b0f698843207ecb34c2f38f0656,4000,93.375,11.5,19
★6,Gamegame (bms edit -Lanother-),444063fac4a3c0957c5e9fe62c5326c3846ae367558884a187fb48f2df79105f,aaffdf6c3fd3731cfb577b9375381c57,4350,98.0862,9.59,6
★6,Hybrid Intermission -Hy Speed Remix- [DHMO],ed25e6df7a54fa90eb741a3044d2825f38826956d06cc170563721f66f45754a,9519fdbc51a79e42b444e050b7d36e50,3036,98.8554,10.24,4
★6,JUMMER(HARD+),591ee533fd6f3617cbaeba1d4f553e02b6f64a227f39275843410317c4aa93d6,425e92c471171139ca49b05bd60ca5a9,3102,98.8395,10.22,4
★6,l'amour d'amour --- 虎のANOTHER,e31b6779c91a6655aacccd9822846055eaf1103975edd1dfcf347ea4453f1237,e2f79e94416c06323a59ef6440e273f7,4720,97.6748,9.97,7
★6,la noche (AFOTHER),37163fe46770730f20c4029485e45de13f00f54784e060bb3d62ba5ab5c896eb,e3bcd9be1b86a056c489bf102fbc6996,4532,95.096,11.67,16
★6,LABO (ANOTHER),fa091fed21c8452da6ce930416922a23261814b1296ccd25c0b4a6db46abdbd3,ad266f295b7788bbd2ef925575e272a2,2322,98.1374,12.07,6
★6,Ladymade corestar (7 MAIN+),fbb5d10d9d92a3ffa248641e1424470470ad917c294480368c07d9319a673eba,246a443bc377f25424df0bc0c7535405,5044,99.0781,9.79,3
★6,LEthAl wEApOn(ANOTHER7),da48137413d8fb881cdb68bac592f3146cd596e32a40425b5d4c52e6673c009f,b34625d8bf3c225f18ef663c9dbe242e,4018,97.7228,11.1,8
★6,Lostlove - maniac -,7e046444ad61e42e591a44f14d52e56524714913211213de9fed600b28548df9,0468806684f8f0846affdd79500960c8,3436,98.5957,10.66,5
★6,Master of GENOCIDE[ANOTHER7],b20ca9d45bc7f4559109212720196c182911eff74976768c05a912c866d88a9c,fb05cc2e1da34361d75d001590360667,3204,98.3458,10.63,4
★6,More Selfish -fickle-,6d6c8e766593ce49a7e170e5d9781053b6ebac36c0d9506268772a86ce2c3dd1,6f100b3d018d06249af4b44768ff8a44,4132,97.4528,11.59,10
★6,prohibition of world (dear a box given allll.),3f950fee7375bf4b9503df638a4558a53fd3dc618b46d2c824d0dd83f5883553,98b3fbf0f75497bfeba05a0027254809,3614,96.0224,12.79,13
★6,SEPIA -AFOTHER-,a179c03c57b57fa01556cc98cf8564440efe63f4a68a129313776a3c6a6e6894,ecdc82b1ea1c53ddc38845206a9e703d,3508,97.4843,10.26,9
★6,The Beautiful Sunset of That Day(Radio Edit) -ANOTHER-,e53c89445d7f08dda360743f9fbaf2b6043816d81f5f5e842f54343487609156,32f22137537102f89ba8e689fa349de8,3416,95.8724,11.95,14
★6,The infant daughter Frandle's [BLACK ANOTHER],a45f2cfd5ac4dd321d5cac96a22e4ccbed6224d18dfcb2b2b7dd26d32d1ef22d,c500fea229c05f0750183554b540dbee,4300,95.157,11.87,16
★6,The Panorama[EX],6a5c4e60b999149256513314c2a4967da0f911a2be5b9cd90441ef3ec892fa98,2d4c2770b3a9e63e86bbe978ea968a3f,4198,99.065,8.34,5
★6,the sorrow of the islands(Flow Edition) -ANOTHER-,4bc8ad43e20538e705a88848edb2277e055433b6a235f8b6e7ded6f78574a831,e8ea57d2a7b17bde5b02db94541d712a,3844,95.9612,11.38,14
★6,"Theme of ""ULTIMATE IRIS"" (type-N edit) [VEGA]",5951e700b04209d7675d45c0525732228a831857e11ca8704df1b55019945a01,61dd748dff2112c2bf3f8291a9662571,4800,97.7552,10.39,7
★6,Trahison [E],35ee1486f03cb518263527d854984e66b3335345eadddd5fc53c44847fad6846,19fbf62d711282d81208f97f7135e2a2,4200,98.6488,10.9,4
★6,YASAKANI [神璽鏡剣 陰ノ勾玉],fdb18b111c0ab3cfe47db474b382af8954411926dad33de89b5d90837a032398,e9c44c196575967b34ebd7720e487c9f,3030,96.8399,11.27,11
★6,ZEUS[Another+],6ae2960d9ce8728710cedd42eef26a53a1a0b784d76222685782df80c0c293f0,4c74a1b115fcb4554ce78b170b888d4b,3526,98.0786,10.25,6
★6,★SweeT DiscoverY★ (AFOTHER),7250821df4e2a22ebbc8079812f47000712edbba76dbe140c056b7a84aa3e3d5,87b137ad26eb67ffd0c171d7b2f5a245,5200,95.6875,14.31,14
★6,☆ twinklesky ☆ _13 AFOTHER,02bf8ad2d200ddf3a623fb453c5c09fc34cf3243c6a1c7d346e45e995fb7a060,902ca210c0059883a4a90cd28360cb71,4108,96.1478,15.01,13
★6,アズール リミックス -damepo7-,00cc3ce9a3193d244ed60028ab39d685a0288fa7dbe6ee8844c98e419f917d5b,de32b7a4c93d8e144468360f292bfa19,3400,95.0883,11.75,16
★6,カーテンコール [Encore],ce41ec14d861d365884dad6a399d86607e87b1aa3a31320a7f7a70b62cf2cd15,1ed817c52973073f8a5045f25a45217f,4000,99.4062,8.22,1
★6,ブクレシュティの人形師 -GILEX-,ac4b43137750b94ea24e07074a7bebcb27acb49120b0c04041b6f6c99d88006d,4793a0e153c21ce5e311fdec5b4ac811,3518,96.7098,10.81,12
★6,不思議の国のアリス -ALITHER-,d43beaf389de75cf52f26f648edffef891641b57e22d6cbec423d889a527391f,f708dc063a6035d46437fb5a7559d683,4396,98.5498,8.48,3
★6,亡き皇女の為のセプテット [BEGINNER],63c7454e58566b90a434f5b4d76f80ba3dcef69ee9012d61e62190da5f4b5a5c,cd2ec8fad5363e2b8a58e13e47992759,4314,97.2589,7.72,9
★6,年中夢中な好奇心[ExHard],2b3a661d1fbeec0259785e1ca35caf729b0572df383dae17b0f3891810c12676,e950a7d9e069faf884757a8f141d6f4b,4432,98.0652,8.96,6
★6,Ｍ （さぁ、どうしようかアナザー）,9123d244a7817ce8114c56855d4bbe71c0fca1bf419b108c25428c142cf176b1,b8aa56e5362cc0a6b78471f98305e143,3314,96.4318,11.88,13
★7,.357 Magnum(EXTREME),12f999d0a234c9a45cafb2fb5514482934b7f67fac9c63a4c4da0ab6fcee7a20,00d6368de4e80cdaf004612699ee03df,4510,98.2982,12.44,6
★7,am Ende -Wiedersehen-,83d4e75c64509662449749234aced904e33b436c62a5771e357ee89ede4079a9,f6fdaacfebba19ef84fe0cbca3ef56a9,3848,96.9724,11.72,11
★7,Another [transcend],a457cfb60602e1589594f08290de0a77a5219dbbc28bcd909c9dbfc37078de83,e4f4a8ba879869391b18bfd6d3e8744f,4980,97.0432,11.2,10
★7,Ascension to Heaven[EXPART],bbe82a6cafbf333950585c1fd2037ac48e8c25f3511b096b30d4e6fbbc9d39b8,211b351c15f36087eeff6367995792e7,3934,96.3778,11.32,13
★7,Astrograph -damepo7-,29e2a4894e7b660c90d0fea28b0f7d742f4de4091863f31976f199d98decfad7,482c2a1670136e8c2f2820b066b1f55d,3620,97.7072,11.6,7
★7,At the edge of dreams(FIERCE),36091cacca8588c08ecffbf590be2aa6d2c34632d63651b9d8456bcc67c17787,d1cfc8ef3449aceb6475f8929582410e,4160,96.875,12.19,11
★7,Beyond The Alice (Phantasm7),a40d5636c589c4cffcaf2e0d6915d9fe48468294a540bc12f7f63ec6dd2aa7c2,36117c301ea545fac1e6bfda998ef1dc,4648,97.3106,11.4,9
★7,Calamity Fortune[ANOTHER],089ff8318567052d60cf33dffa4d57ed723849076ec64056671278663737593f,50e42dfba8741b1909d7714ee7cf1846,4000,97.8063,11.66,7
★7,code : endymion[FRS Mk.1],d6a7cd8a5a5cc75ecfa5f0917519df3abac628547175a9420d27273bf5c4d655,139d149523b80b8d3c16d79694b5ed4e,3794,98.1155,10.83,5
★7,Cosmic Raid[Extreme],12d0ef100b0a1a25c0a48dae920bdf05c2c7cef842deedbf55038299f89b74c0,e49958dad991aad4925403ff67d1f34f,2998,97.2732,11.39,9
★7,dance in the dark[7key-EX],4e16061c26dd19c70151e81502e777eefd636a8797c964f9a76c1a064ce30048,4c07bb3a1e2850da12e2d307da1946de,3950,97.1709,11.02,10
★7,Danse de Romani [Professional],1c5f53f9ef9813d58c488bc7780a7f41dcf05c5595e4e639b7d0ae37961fc8d1,3791d42c00cdfa135df3779eb0f78505,4260,96.7429,11.23,12
★7,DEEP MARINE STRIKER -DEEP SINKER-,84a550cf9d099c45706d0b29ba0c763973e57fa97423f129756a33e02109a612,fc97d57fde3693e23d39ff2caaa19392,4138,97.825,11.89,7
★7,DENGEKI Tube [12ボルト],e582e6c2e9e39c156a328da0e8447d7584ef73da5931655401c7c1dada0a8e86,06ddb2548a9d1eecfd11f3d2c1c03139,2752,94.9219,14.88,16
★7,DTD Emperor[ANOTHER],2cdff7b6f4c28b605a65b7b1b52c4d822a9b65ad4e9fa5a6770ccbe6db5f8c57,67bc996815b98296a44fe0f802a6115d,2676,93.4043,13.16,18
★7,Ereshkigal(ANOTHER),687325e38b9efb665b11bf07cd63159c12efbed93785b5dafc1558acbfbc9f7d,642b5393587c2adeaaafaaaff5fc167c,4438,97.5496,13.18,8
★7,ETERNAL DRAIN 「第一話 発狂譜面」,6cb048643c8596ee78525e88a624437b14da809eda9abfa918f46c866835b971,d5ecbbdae844eecbc4bfd88e32a595d4,4628,98.9737,10.56,4
★7,GOODMEN [踏十里駅から徒歩10分],c85542e8cf4405f4723baf022db9b1bcbe1ab7f05ff774b9687945b5b2019fbb,fcfb1f5c4f41de1c401e6edd9e1841cb,4444,98.7343,9.22,3
★7,HAELEQUIN [EX],eb1e9d75f8218fd5347ca0b89f353b49ec66162891694577ffdba9b4d31bafb5,d70b69449d39959609c20cc95230ff20,4518,97.3772,8.43,9
★7,HE is an Energizer(7keys sarather),91cff0b33d03b526a24e565d4dce6d881bfe1aa8a3fa9996a43c150bfed66d12,d558a4602d484ad00b857c1d62fd79f8,2696,93.9725,12.57,19
★7,Her Majesty [Another+],bbba4c5a3c53555518222ed79101069a5eab2e2653f3cee2a51632856c73fcee,151c0d2bb94ab56dfb753410ae70598e,4074,98.9937,8.47,2
★7,I believe -EX-,0125213fe81f303b9aadb73003a5dcf1c19e2d961755d4d11fe5157c18b9ecd6,1fb7a1e8196f4776d376447810b59689,4638,96.0974,13.45,13
★7,Jack-the-Ripper◆ [29Another],de4436844eaed8361bf8779fa994017070c3dfd5c49ed4494cbef180b2e97960,eda30df9fd5410e25dce7ae76c5a594d,4000,95.6875,12.51,14
★7,Love's Rebirth '06 -7another-,755bf883761fb6924bc7b82ced5757eeab85c873209bfc459c110e9297a05992,1a1ca14aededce99bd136da649fbec7a,4102,98.1594,8.97,5
★7,marine snow,a8a845c192954b6108fba342397beacd83a46db603c0fee9a2280529b80f1b62,3e10bd402d5a0df48d81ec1a055941b4,2922,97.921,11.08,6
★7,Messier 333(ANOTHER7),52fd4aff18dc1b53f45a254413c629812b031b01428ad0836d923942cf49f49a,33ae18837ec81491c38b9acccda8b16d,4728,97.3033,12.34,9
★7,Meteor Lights[JUDGMENT],57793187e5f54781f7efebb6f4ec4bc6fe6f2cbbd2fe2256638443d5a157a023,cefb4735c26f9488438021b4d7fdca31,3986,97.554,10.32,8
★7,Moon phase Encounter (月面旅行),f33d70c1ddf080421ebcab907c8997697d24ff6436c7f52db7d90a5a3e696ba4,94557620e6e20bb58f9df44d58243636,4408,97.9639,9.95,6
★7,Musica de Aves [windmill],92add8c7e23ae4182f7778100600133d06ef42af4d31b5df65b2c7c0a93aa586,c962ec11100d6174dbbe8ef052315dac,5400,97.7037,11.38,7
★7,Neural Network [Append],adfccf47b81c8c4222f5747de2b822d8be26091fc31dfb0c6163092157ba39f1,79e79237a4aabd8d47d44ab85af98fb2,4548,96.7348,10.97,12
★7,orbit(7keyA mania of mania mix),da6c4d90e83e37465a6fb39635d1ae1ac5d5b95adc29efc68c0d431f06bee980,953b0d07bf520c0bb2226d44508c5721,3902,96.7068,11.24,12
★7,orbit （瑠野亜's edition）[MANIAC],e3638742275236ac59cd823c7d8af50268f60eaaf817464e2a8d5c675b0d4379,2f2a6e1e63fc87424e938db2d274a29f,3768,97.1072,11.47,10
★7,P-ChicK-ParK(・◇・) [ANOTHER+],1f1f63825dc159a01724de60a03812ffa87e206a35f74e395135a8064f58f601,7c90596d7b62e4e6f29efc28c11cceef,4408,97.4705,11.86,8
★7,PEACE BREAKER[ANOTHER],97ce30f87ee8cd265e65757d406ede3778c26fc4706043ca8284d0092ba5b70d,0c65f3ac5bbd647977a64d51ef90d2ac,4088,96.557,11.71,12
★7,Pluto -Maniac7-,334606452a915cfcac26937a648b041d77df7f47ace96e873a269a54ce0bdb0d,9c4c31af8e12bac036de83e99f9fe322,3896,96.8173,11.2,11
★7,"REWD ""B159 mix"" // (kei-transcended 7)",a2ff75b238191f90a748bde91b69e6b1e4b4cb160a735536dea58d81dda9ecd3,a4524f906032e251eae34e37dd0fa04d,4546,98.6196,11.57,4
★7,Romancing Sa･Ga3 ラストバトル RockArrange (AFOTHER),07bc8e038e27c3a99121653f1b23135091610f21aa751b820dd50537202ed3c4,c6fc5f03682ec9692edfdad9d9d0f793,7184,96.614,13.1,12
★7,Satori ～3rd EyEs (bms edit) [ANOTHER],229aa580dd52c786e33c65e5161d27f20ac65c12886ed46a5e523566ba42da1b,f832dea52b1b943d74ea91d466d3cb9c,4614,96.9224,14.26,11
★7,sola [Fi],e1dda215fd17fc9794d743ce82bae855a50aca6bcbb2c102c1f2e9449449b0cc,1dcbfb836809f09a0a83ee1271950d1a,4400,99.2386,11.21,3
★7,ting ting [XRATED],f9e441bab3ac6f270e27684a8c0528d1f6c167dcc87402ec20b0b4472ea2cbd5,b0eaa048c119f95e66675ea44c4ba1da,3858,99.2289,10.93,4
★7,Vlll -Lachesis- [Another],bf261597e333fbdfb698d43ba0a592c5fc7f3ee5044b43d22fd2e02290a9e3e8,6f31b8a4c7bfea296a279cc7f7839e58,3990,97.6191,11.48,8
★7,witchcraft -EX7-,7e25586ecef36794296024b266996e2cc4df1a24384fe25f399828a737ff752e,d13183e9e216265d60f05dd974c8a79b,3088,98.6804,11.78,5
★7,world devoid of you (fairydust radio edit // SP MANIAC),4be744c8bfdb31208716326ac43802901484d306055632aed850dc4006703c35,94307aa7bc3ee92de1798563ad03fc42,4064,97.5147,9.24,8
★7,どうか私を殺して下さい,56f2b734830ad3338853b51b8a5d7223d787eca3957b6f90ef3e303b011f79a6,3fe6019fc689ecd066ce0e1f643e76e4,3756,95.7801,11.5,14
★7,ひつぎとふたご ～狂気ノ宴～,d21d706c3c089b0ad8122d0974b5d70b639b709368a85d47e3093120c744a24e,50b6f903b6cbeb0487414003f486c7a4,3764,96.5994,11.68,12
★7,アズール <ANOTHER>,471b5e4ca3b94c64fd9de9170fa63f406347326546373240e12bcf62559ea197,24de0f65402e47ecdcd933a51ba83dc0,3118,96.6004,11.66,12
★7,サーカス・ギャロップ -normal-,1d64cd114d3dac0c483048ac6ebb4a80fb430545596b378f098462ec728155d2,273f2920b296c72ad322ee3005ea27f7,4444,97.3448,11.03,9
★7,ピアノ狂騒曲第壱番「滅宴」(another7),6795836d27cd2741ba4152dfc770a11b0168e779305ff31c6608746ee19c72c7,9b071bd60d1d3ed5f441e77e40a25630,3856,97.6271,11.09,8
★7,ロリキート[タイポグラフィ],557e7edfe1f928f76323a3de8f33510a38e343971aed3915454198b29da88404,38769dc4d7de5e24a149e8f12fb75c6b,4734,97.9562,11.11,5
★7,世界殺戮ブラッドローズ [ROSEBATTLER],ec96532e6576c3fdb40f9c1118d2ef14f5689a109e239230a82d992c55f68ed8,7c69451a4164a960f34406001c08d83c,4900,98.9949,11.13,4
★7,事象の地平 [F],6feccd89421da2d0c0a059e5c00dc56177e4b9dedd7cc7eb384e8712bafc1d2c,803c62f33ba287df9364d94e0b0f3a2f,3780,97.9564,11.3,6
★7,夢人形-Extra dream-,bdc4bd7f3bb1b6ae6416468993708c27f0903decae804a5d29ffbdc4439087ad,e31b4a50d7aa493f7746c6a17f2b3069,4484,97.9148,9.93,6
★7,心壊のアガルマトフィリア [F],b96bdbc10ae59dbd78dde44a5c1685e6841dddb734ab7767e1707664c0127a6b,7d377912d100c7209098959f77c33808,4444,97.7385,10.01,7
★7,景色の境界 -EX-,86f840f8c4d671dcd23075b8155fbad8719afe27250d605362ac1b7a5f3406f6,3d44b0266fa568fc13a6b497141e9fb5,2722,95.8395,11.9,14
★7,桜華月 (A3),5cc70bd179db4cb2696e0c20e708f32f8e0a03a88626da9062138cc24e7d570e,3e75b72bf37c843681c2f883b3ff8aea,3860,95.706,13.68,14
★7,沈んだ思い出、打ち上げて[Epic_fix],de9ca858312a737f9b7bfc7d81d0e66b8cc5b0ec9d8c715a51a4971bd3a90770,5bbd795fa683990831933094d6762764,3860,97.2668,11.16,9
★7,白の魔法の光,68190423c80c786ac084f2ef426175faa4e73c36029ef966cee8334f5d63b258,6598afc64d626f7efb90ef6a6d940823,3770,98.1897,8.92,7
★7,竹取はっぴー -AIRTHER-,1c8e1135405458bf6c4036dc75f383b48b59d8e9ed7026492531ed9d1d69dd58,57eb9b7751dcde63c1a1d3e50e38c491,6000,98.3917,16.54,9
★7,紅染十三番街道,d4e898f51bc6d1edc12b49b5efdf70137ef53db9c6c1f9724e875702cb4ffe49,3f888106b7739c64f692d0e0d7eb862e,3140,95.8121,23.44,19
★7,藍煉の人形-EX-,5ec9e740bd1e639ce71edcc8e1f888179f7e6380999345bd973d39162af6af3c,8a44bc0604c6804e19b3854636f6a514,3210,97.4844,11.45,8
★8,5.1.1(ReMix)[ManiaQ],f245f601837ca78584febac9061a198d552fadf3f78ba127c5765c8d3736020a,06f86e2f6a13f415364c11727f3886fc,4194,97.2997,13.15,9
★8,Air -AFOTHER-,2c47f2d5740594a7bd8da8d1b7e73fbd433edfff91614e1ce801a8a99237bafd,eb025ebb0c8a8ff5f39e1ebce1c2d08b,5234,97.2201,13.4,10
★8,Bird Sprite -D.K.R. mix- (maniaq),e5df286288cee5e4124be79337da44062f2a501524642b0c18b4a26e23ae1b26,1d9129225c58c52126e17ca2425f4046,4046,98.2761,11.25,5
★8,Bohemian Chic [SP INSANE],0981a212f8e2f656b1b7107eac42a1107445d4663394a658975b33b980ed9e6f,40fd51732eda5299c74b484343e13cf7,4630,98.1209,11.96,5
★8,Candy & Baguette [SP INSANE],be026bf46ee8adcb1a8ca24fd8b4920574946bc5698e5e5eb28505dba7874b4c,c0d7baaaeb1b0ba9b17b94b587d2fb70,4286,98.3551,11.67,5
★8,carnot (EX),1a7bf58ae23de29b0443892a5e7f7aa4edd5fe0b526a5bbd909e7909c3213e99,7c89f4d47ea58e95be6c9d12135aeaba,3582,98.1575,11.76,5
★8,Eisenschweif (SP Wahnsinnig),25e1ae90da9f6919e19bf2b370fca7a2565f8deb6ff6140d435eb8ccf5dcb70d,3c58f7c2e28bedf002aa1a29c8c86f1b,4288,96.2395,12.93,13
★8,Endless Dream -Maniac-,16e257c85a3675a392497b306b94d402506eb92c7d05c386b48cb180f0ec52c2,a48ef1f79944580c238e5bed04bd7360,4870,98.7936,11.97,5
★8,HAPPY☆LUCKY☆BABY [Blissful],f22a7b7ecb496099ee224c7e7e9dcc10e6ea2ba40b6498d31c75cbf38a63a0ff,a3013463601c7ef7ee9c90ed911a872a,3702,99.3517,11.52,3
★8,l'amour d'amour --- AFOTHER,3d9d766ee0a82bb7df7892a2ef7c779cf1c8dfdaf894a8a04b971c8d8da2b76e,fcb412d342cd7c1c55536d8bb0e68e4e,5012,97.4611,11.79,8
★8,L.D.(Rock Arrange Ver.)[HARD],793c40c0ba74503c6f165a7e0764f733583a889e8696143725f26552a7ac175a,f6f7774325fbaad9bdeef271faa755e6,4000,98.9188,9.6,2
★8,LOVE☆BEAM (orange summer mix),998845deabee008e841a24d960f4d6725d8bcd79a55b198d790d8421d7f042c3,98083b227b3ba1663a8ab0c75dd62e9a,3820,99.0903,8.52,2
★8,Moonless Night(7KEY-MANIAC),021182a7f315a3c944cb12f6b0879756af7fc99de75e3a434913c4fdaee925d3,a1bf67ed2fe66fe3665bffcf7dea2df6,3218,95.5174,11.94,15
★8,Ophelia[HARD],cff682e86f284c66a6269c6e00079fbd9c2a58230d737f8e4cd410f7ecbf2cae,b49ba42bd9877bbdede9c0c2fe89bc60,4584,98.7129,11.82,5
★8,orbit -EX- (mania of mania mix),54c3747c4c117ad05f788b869b7024961f307b97e2d3b771ec0cb50b4143644b,e0903b51799252ae9e0de88ca4c4d3d9,4016,96.128,12.25,13
★8,platinum garden -another7+-,646aeaebb398da44ae4bf5eb14890bc11ae896aa0cc5019276d615b5a78d9706,871564b6b2600dce1978f90828d79d30,3430,94.8469,11.78,16
★8,PuppyMill(Another),ca417fb4c22aa6e04c37bcb6b2eab04c10931d51b9ec2cb32ce87c1c6a2240bc,b352417fb670cec510e79004c575ef6e,4228,98.6164,10.83,5
★8,"Red-rize ""B172 mix"" // 7keys ManiaQ",b7ea84cf81063a9cecf2df5b659cf3be96e54f4c2948397cf17197a803ec7e44,16ba482fa9b065554ed813a35a3ed623,4300,99.0174,11.36,4
★8,Remilia ～吸血鬼の為の協奏曲 [ANOTHER],9a447f321d51820f524270c40fb4bd21be1a161dbb063cb3e533fbb7897bdc6d,96b73a3e654e56bccfbe31a9ba6c6c2b,3762,92.823,16.46,19
★8,res extensa [ANOTHER],3ebd58c9887213b895bb3e1452f5fe3e4c64c148a5a1433183a6b9760394a4b7,62e9b22c47db89eb2abb59c80635a506,4210,94.81,12.8,16
★8,Retroactive Rain(ANOTHER+),a8c60cf28e8b5ea5620ac8713cf66c17d115372edfea582d089c0453f9bbdcff,9b446e7707059987eea196f606557623,4232,96.6741,11.31,12
★8,SEPIA -MANIAQ-,380ca8a082b491cf94f625c54fa10bb030b286f53c5010ecd5500463b45e9b07,d63175f66ac9233c8de25b60ed8a1b7c,3800,96.8289,11.38,11
★8,STEPPING WIND -Wake Full Style-,fc00d0190a71f71d80c241efcb9485b24c60f0b4f51f804f46b4043b304e2990,f0ff4dd81f42aa84e479508304ed25a4,2896,97.2289,12.59,10
★8,Under The Sunshine -ANOTHER7-,a3caf23028a8c3ec3d40c3e80d2f803ea1e3091a3eb39cd714357be7df324633,12add53b0ef4cb64a6187fbc94909642,2958,92.1146,13.52,22
★8,UnFaked phantOm [EXTRA],3adef599680b5d867adb4bf3308ce9770aed91fcd609eb14a0892fec0415e973,b46b23fa8e2ad96e02763f687bb5a494,5020,97.0866,12.39,10
★8,Vorota[sLUNATIC],b986ada9a260ef78f70ee59470b12317fbfde31308ad7c1ed468e1c6a057501f,e37d03dc1487200f376a52c491326ada,2672,98.3065,11.7,5
★8,x-Aria -afother-,5022cef39c95782b67c75c3d6028f95334e7138275e4ee09ad4745c17b2df169,1d90de062e1fe4c5216c290d1592e062,6112,97.9222,12.55,6
★8,ZENITHALIZE -LUMINOUS-,50af4e5a5da5e200e3eebc928892d7fc6bf4372408d06bf154f550cd1015aeda,a6738157b2dc1689bea1f6123660d723,4748,97.0566,11.86,10
★8,ウィリアム・テル第4部「スイス軍隊の行進」 -MANIAC-,201d0a9d62c15bb5a72c3198baf9dd58a876fa5f9ebd2f859e5af499e4fe0042,fbab5865a5cbb55dc038cb95255bb565,4456,97.206,12.26,10
★8,エピトゥリカの祀[MANIAC],17a219e374e636ba62bb2515ffffee2f8f5a9866febb74dedf4dd03dd33e4f3a,8efab01d8676841446492c7265f292ee,4932,96.0615,12.22,13
★8,ビッグブリッヂの死闘-EX-,39a5c28717659cca33558878e2bcc1585c2eff1d0760d1a87d8bb0b30c335d63,fcb2d964d462bf38a090d2dfa6af5c9f,3536,98.593,10.92,4
★8,ブクレシュティの人形師 -Hな人-,27a66bc5fc5ac4fd9f76055be43bed682cf287a4b415c685c69772cadae13e6d,c2ac802983ea02860d72b154b95bb89f,3768,95.9063,13.25,14
★8,マジョリテへの憧れとミノリテの矜持,4aca79e8e742be67c455d3350515181b764f1a28f90406c178a74ec53badc668,e622fd31351179f596f91f3b365dc2d6,4198,99.0293,11.91,2
★8,ミルキーベリー・スウィートタイム [Eb],d51e454c85c15095028da4ff3330ec2779ab1db70f9b4ef79b7f73e2ca696857,f9fe3ae19a3f9d0db64b1984fe767182,4386,97.0588,11.73,10
★8,先手必勝戦闘機 鳳 -上昇-,d8309e2fd150c1012b15528788943013a8681f4336784ae2c1faf56cff16c983,028b622244e442ec44db82606d00c3ba,3182,96.8259,11.25,11
★8,冥界帰航(ANOTHER),6875dc09a6f41eb571f1666af0f0fc36fdebdd2c3c075d2bfb5627b9de3b76bf,d4e2c4132b93b6bc1048c0cbf29cd318,4000,94.475,20.29,19
★8,天上のポリスルイン[HARDEST],f29e012faeccf1cb5892bdbe52f52463edcded2e1b2e98c43fd6b53c2c4b6ff0,4a899af4d05eeb55a497c94329668098,3926,97.1281,11.95,10
★8,妖晶零弐 -Ω-,cb112144e70388fe3930fa6e178fe4712ead1c81b58da12ffdaf39a3b17e9611,cdd882a55d73c4c6876504b66026f982,3282,98.4841,10.48,4
★8,"少女の檻 ""Last Night, Last Dancing.""",9aacc927e78f0ebefa79f6e5ff2fc6d6c83368a454ab6feab3dab4512c545bd9,86ab3e02a8a3fb5c1c88cf5180098889,5494,98.4301,16.63,10
★8,彼岸帰航-idling mix-,9d3acf4e1f93a60252898e45860105a9bd1ed5ea6afdeb05cd4ac75fe073b813,95358b9fd98898732c02f64fb6a76312,3998,96.6358,17.41,12
★8,暁月～蒼い夢 夢うつつ(kuso edition),a6c5f0d7e23cee07e92137ab046883b72359f7992a4438065c8b8c039a3defa9,ce6d09b7c9f542c2730c4bed54042b9b,4112,95.4219,11.21,15
★8,桜華月 [7key Extra],29527c872154594c1e75bf2f35c40b938b28f21206fc0d9be3424cb470b3f1e9,1110df34e91e9b8425c4a0446f5bd1ff,3880,96.8686,11.87,11
★8,樟葉(remix) [F],0f8085d2ed608c99deb287ff10c3b2cba323c6775984e80aad7bc98e66bf7964,e4dd8090d701a8048cd9662258a4cf0d,4000,94.4437,13.37,17
★8,白山比咩神(ANOTHER),c74a846601bf3463128f5e87e571ec28deccda268219ba3cbc2af6f1f6898f64,9d8663e28c2a3cb9762587aa98a22b78,3832,95.655,13.11,14
★8,約束 -HappyHyperStarmiX- (AFOTHER),05aacc06e6e14c3a84956c2262f527be09f9beed7fcf214aab2120bc50538f1e,bab0827b5e0c419e9260051447310ce7,5394,98.9989,11.53,4
★8,舞姫 ～buki～ [7key AFOTHER],3d21bfaaf3b82fa02e46e95e705619395af69dcd0f1cd2cb8cd28f8d4215ca51,0676d42c5eb08932d96a941b0a0a341e,4010,98.7469,10.92,4
★8,銀の風 [7keyANOTHER+],517b87b879e4669062e3ccf7d5a43f80672b485c3143e4759755a12604557484,b93a0519f93b27ee900b7b8fcc3ab86f,3628,98.6563,10.01,5
★9,A BEAUTIFUL SKY -OB style- MANIAQ,cb9968eeb362ae94416063eb788a6850da0f2208d24315bc4576d0e4848f44c0,a85ab98b827613c0e9f168fa78f64d38,5460,95.8013,13.02,14
★9,A c i - L - A,d690e4503a8e6e7fd5621f5692ac97f7100b87e2ee8e5b9649c404b3df9a1e2f,88fa1f2205bccce696cf78bbe15f5917,4904,98.5114,12.91,7
★9,Absurd Gaff [Another],57a52cb3fbeac72b876d80524f38f50850006c5878a628f0147a5c4c0ede6d11,adec1bcc37806f155cdae08d873c9f77,4230,97.1277,12.41,10
★9,After Burner [Departure],3ff9f5ad6a2185b8dc82d0d150b3fc4e81b1e03901a84a733cc3e0cbbcef9e23,2f5fc9140ade63e7f5f74d427567dac2,5244,97.726,12.51,7
